Date,City,Air_Quality_Index,Particulate_Matter_2.5,Particulate_Matter_10,Nitrogen_Dioxide,Sulphur_Dioxide,Carbon_Monoxide,Ozone,Temperature_Celsius,Humidity,Wind_Speed,Source_of_Pollution,Latitude,Longitude
12/1/2019,Chicago,110,27.6,57.3,35.9,8.8,0.5,77.7,-0.7,61,0.5,Industrial,41.8781,-87.6298
12/1/2019,Houston,106,16.5,29.9,17.4,1.8,0.5,42.9,-7,77,3.4,Traffic,29.7604,-95.3698
12/1/2019,Phoenix,72,16.2,79.6,18.2,6.1,0.5,28.3,38.1,92,5.5,Traffic,33.4484,-112.074
12/1/2019,Philadelphia,142,36.4,69.6,42.6,8,1.7,68.4,38.1,72,7,Industrial,39.9526,-75.1652
12/1/2019,San Antonio,153,42.5,51.5,26.5,3.4,0.8,45.1,29.8,37,3.4,Industrial,29.4241,-98.4936
12/1/2019,San Diego,165,34.3,64.2,10.9,3.2,0.3,26.4,11.4,58,8.5,Residential,32.7157,-117.1611
12/1/2019,Dallas,50,31.7,78,18.8,2.4,1.9,85.4,-0.4,91,9.3,Residential,32.7767,-96.797
12/1/2019,San Jose,88,14.6,47.8,15.9,4.4,0.2,42.8,37.5,67,1.5,Residential,37.3382,-121.8863
12/2/2019,New York,66,45,34.1,16,2.6,0.6,22.4,29.4,77,5.3,Industrial,40.7128,-74.006
12/2/2019,Los Angeles,92,10.5,57.2,5.3,3.7,1.1,80.8,0.9,92,0.8,Industrial,34.0522,-118.2437
12/2/2019,Chicago,171,19.7,25.8,6.6,3.5,1.5,56.5,-2.5,95,6.5,Residential,41.8781,-87.6298
12/2/2019,Houston,119,39,24.3,48.1,8.9,1.9,64.8,25.8,23,5.5,Residential,29.7604,-95.3698
12/2/2019,Phoenix,81,28.4,76.6,49.8,4.4,0.1,95.2,23.9,97,0.9,Residential,33.4484,-112.074
12/2/2019,Philadelphia,68,13.7,76.3,44.9,2.6,0.3,60.8,4,25,3.1,Traffic,39.9526,-75.1652
12/2/2019,San Antonio,153,29.1,88.5,35.9,1.9,0.9,52.6,14.5,61,6.1,Traffic,29.4241,-98.4936
12/2/2019,San Diego,146,46.8,69.9,12.2,2.5,1.8,87.9,3.3,47,5.7,Traffic,32.7157,-117.1611
12/2/2019,Dallas,189,48.8,94.6,40.6,6.5,0.5,87.5,20.4,35,7.7,Residential,32.7767,-96.797
12/2/2019,San Jose,124,37.5,58,49.8,7.2,0.7,44.7,17.7,58,5.8,Industrial,37.3382,-121.8863
12/3/2019,New York,156,32.8,66.3,24.9,6,0.2,25.6,35.3,59,1.6,Industrial,40.7128,-74.006
12/3/2019,Los Angeles,91,23.6,25.5,15.2,3.6,0.2,25.5,-6.4,87,8,Industrial,34.0522,-118.2437
12/3/2019,Chicago,105,14,34.7,41.6,8.1,1,85.8,-1,89,4,Traffic,41.8781,-87.6298
12/3/2019,Houston,108,43.7,42.4,5.7,9.6,1.1,20.9,-5.3,87,6.3,Industrial,29.7604,-95.3698
12/3/2019,Phoenix,50,33.5,53.2,8.5,3.5,0.2,39.8,31.6,44,1.6,Industrial,33.4484,-112.074
12/3/2019,Philadelphia,192,44.4,88.3,37.9,4.6,1.1,68.8,5.6,94,3.1,Traffic,39.9526,-75.1652
12/3/2019,San Antonio,199,29.7,35.5,44.9,3.8,1.7,56.7,11.5,89,2.4,Traffic,29.4241,-98.4936
12/3/2019,San Diego,80,7.3,51.9,23.2,9.3,1.6,90.5,16.7,87,6.2,Residential,32.7157,-117.1611
12/3/2019,Dallas,192,21.3,99.8,6.4,5.2,2,64.7,34.7,45,8.1,Industrial,32.7767,-96.797
12/3/2019,San Jose,83,14.1,29.9,20.7,2.7,0.3,74.9,26.6,56,7,Traffic,37.3382,-121.8863
12/4/2019,New York,71,32.5,97.3,26.7,1.4,1.7,98.6,-9.6,83,3.8,Residential,40.7128,-74.006
12/4/2019,Los Angeles,165,33,81.1,6,4.3,1.8,50.8,33.5,85,6.3,Traffic,34.0522,-118.2437
12/4/2019,Chicago,199,39.1,69.7,48.3,8,1.9,29.6,-4.8,36,3.3,Traffic,41.8781,-87.6298
12/4/2019,Houston,119,16.1,79.8,28.9,9.3,1,86.4,2.1,29,2,Industrial,29.7604,-95.3698
12/4/2019,Phoenix,66,45.9,56.6,46.1,4.1,0.3,81.1,15.1,35,5.7,Industrial,33.4484,-112.074
12/4/2019,Philadelphia,169,40.7,22.5,49,5.7,1.1,34,-8.3,77,4.8,Traffic,39.9526,-75.1652
12/4/2019,San Antonio,157,32.7,40.9,29.2,8,0.4,51,36.4,59,4.9,Residential,29.4241,-98.4936
12/4/2019,San Diego,125,11.1,74.6,29.6,4.4,0.6,26.9,21,85,8.4,Traffic,32.7157,-117.1611
12/4/2019,Dallas,149,20.1,35.9,22.9,7.2,0.8,59.8,26,33,3,Industrial,32.7767,-96.797
12/4/2019,San Jose,86,15.1,42.5,43.2,2.1,1,92.5,28.7,84,7,Industrial,37.3382,-121.8863
12/5/2019,New York,126,46.2,40.8,9.7,9,1.1,35,7,95,2.2,Residential,40.7128,-74.006
12/5/2019,Los Angeles,152,32.7,94.1,16.5,6.7,0.3,30.3,-8.1,20,2.5,Traffic,34.0522,-118.2437
12/5/2019,Chicago,129,13.3,16.4,19.1,8.9,0.2,27.5,36.3,55,6.7,Traffic,41.8781,-87.6298
12/5/2019,Houston,75,49.5,45.7,23.6,8.7,1.3,20.6,37.7,81,1.4,Industrial,29.7604,-95.3698
12/5/2019,Phoenix,112,40.9,83.3,9.2,4.3,1.2,70.8,36.4,22,2.9,Residential,33.4484,-112.074
12/5/2019,Philadelphia,140,19.8,20.4,28.5,1.6,0.5,74.1,-2.9,52,5.9,Industrial,39.9526,-75.1652
12/5/2019,San Antonio,192,36,87.8,23.5,6.1,1.5,23.2,7.3,78,2,Traffic,29.4241,-98.4936
12/5/2019,San Diego,123,41.1,37.9,22.6,5.3,1.2,64.8,7.7,37,0.8,Traffic,32.7157,-117.1611
12/5/2019,Dallas,154,33.7,60.7,21.5,7.9,1.4,90.4,2,95,6.1,Residential,32.7767,-96.797
12/5/2019,San Jose,158,33.6,58.7,31.9,2.5,0.5,43.3,18.5,84,8.5,Industrial,37.3382,-121.8863
12/6/2019,New York,168,37.6,36.1,30.5,8.9,1.3,43.5,16.1,52,6.5,Traffic,40.7128,-74.006
12/6/2019,Los Angeles,169,6.2,91.7,36,2.1,1.8,43.2,6.1,77,1.3,Industrial,34.0522,-118.2437
12/6/2019,Chicago,107,10.3,52.2,33.5,7.2,0.4,82.7,23.2,85,3.1,Traffic,41.8781,-87.6298
12/6/2019,Houston,124,22.4,77.9,38.3,7.1,1.1,93,29.3,73,3.1,Industrial,29.7604,-95.3698
12/6/2019,Phoenix,160,45.1,26.4,10.7,6,2,35,19.5,60,4.2,Traffic,33.4484,-112.074
12/6/2019,Philadelphia,54,42.5,63.4,37,2.1,0.8,49.5,-1.7,75,3.4,Residential,39.9526,-75.1652
12/6/2019,San Antonio,123,38.3,25.8,23.5,7.2,0.7,26.6,-5.4,34,6.2,Traffic,29.4241,-98.4936
12/6/2019,San Diego,126,25.4,11.8,49.3,6,0.6,91.2,20.7,46,7.3,Residential,32.7157,-117.1611
12/6/2019,Dallas,60,21.5,90.1,15.4,1.1,1.6,50.3,12.1,66,9.1,Industrial,32.7767,-96.797
12/6/2019,San Jose,168,19.4,59.9,22.6,2.3,0.3,97.9,-0.8,41,3.1,Traffic,37.3382,-121.8863
12/7/2019,New York,179,7.8,17.1,45.3,1.7,1,83.9,21.2,71,1.7,Residential,40.7128,-74.006
12/7/2019,Los Angeles,52,16.7,44.6,36.2,5.6,1.1,40.5,28.5,53,2.1,Traffic,34.0522,-118.2437
12/7/2019,Chicago,181,42.2,57.9,19.2,3.3,1.8,92.6,9.6,21,0.9,Industrial,41.8781,-87.6298
12/7/2019,Houston,77,24,10.5,11.2,1.4,1.5,55.7,-4.8,95,0.9,Industrial,29.7604,-95.3698
12/7/2019,Phoenix,124,16.8,18.3,27.1,6.4,1.5,91.6,14.9,77,3.1,Residential,33.4484,-112.074
12/7/2019,Philadelphia,168,34.7,70.8,39,3.9,1.7,69.7,6.1,82,5.5,Residential,39.9526,-75.1652
12/7/2019,San Antonio,95,10.1,44.9,20.4,9.8,1.8,52,21.2,85,2.2,Industrial,29.4241,-98.4936
12/7/2019,San Diego,143,9.2,90.6,48.3,3.5,1.3,34.3,27.5,96,4.9,Industrial,32.7157,-117.1611
12/7/2019,Dallas,161,41.8,17.9,29.4,6.4,0.3,22.5,18.4,25,8.5,Traffic,32.7767,-96.797
12/7/2019,San Jose,71,11.9,10.4,6.1,6.6,1.4,85.6,22.4,46,2.2,Industrial,37.3382,-121.8863
12/8/2019,New York,57,25.3,80.2,30,3.8,1.7,62.4,30.3,30,3,Residential,40.7128,-74.006
12/8/2019,Los Angeles,184,22.7,33.8,30.9,2,1,34.3,15.6,91,6.7,Traffic,34.0522,-118.2437
12/8/2019,Chicago,107,49.7,36,23.9,2.3,0.9,71.8,-9.7,61,9.7,Industrial,41.8781,-87.6298
12/8/2019,Houston,148,46.6,62.4,11.2,5.7,1.6,22.9,4.9,84,2.7,Traffic,29.7604,-95.3698
12/8/2019,Phoenix,153,11.5,28.7,24.1,2.3,1.5,91.1,22.9,52,6.8,Residential,33.4484,-112.074
12/8/2019,Philadelphia,173,45.9,96.6,15.4,2.3,1.4,54.3,-1.1,61,6.7,Industrial,39.9526,-75.1652
12/8/2019,San Antonio,105,5.2,34,24.5,8.1,0.9,52.5,39.6,85,8.1,Traffic,29.4241,-98.4936
12/8/2019,San Diego,144,13.1,56,45.1,4.5,1.6,84.8,22.7,32,4.5,Industrial,32.7157,-117.1611
12/8/2019,Dallas,66,15.7,83.8,34.6,9,1.6,86.8,23.2,33,9.3,Residential,32.7767,-96.797
12/8/2019,San Jose,146,35.8,96.3,27.6,7.3,0.3,45.3,16.9,95,7.8,Industrial,37.3382,-121.8863
12/9/2019,New York,155,28.3,42.6,44,5.6,1.3,43.8,20,70,8.6,Industrial,40.7128,-74.006
12/9/2019,Los Angeles,116,14.1,24.4,21.1,5.6,1.4,51.5,16.3,38,5.4,Residential,34.0522,-118.2437
12/9/2019,Chicago,153,9.5,55.8,49.7,6.1,1,73.7,4.5,41,1.8,Residential,41.8781,-87.6298
12/9/2019,Houston,100,24.5,67.6,31.2,3.5,0.5,35,-2.7,67,4.2,Residential,29.7604,-95.3698
12/9/2019,Phoenix,99,17.5,88.9,13.5,8.6,1.5,99.6,27.1,57,3.3,Industrial,33.4484,-112.074
12/9/2019,Philadelphia,95,17.4,39.1,42.9,7.5,1.5,24.3,-9.9,75,8.4,Industrial,39.9526,-75.1652
12/9/2019,San Antonio,195,39.5,43.2,14.8,3,0.3,39.5,7.6,26,5,Traffic,29.4241,-98.4936
12/9/2019,San Diego,118,49.1,29.4,47,6.3,1.2,70.3,26.4,80,1.6,Residential,32.7157,-117.1611
12/9/2019,Dallas,140,20.6,73.4,7.1,5.9,0.1,47.3,35.3,79,1.9,Traffic,32.7767,-96.797
12/9/2019,San Jose,122,45.5,85,32.5,8.8,1.8,79.3,35.7,71,9,Industrial,37.3382,-121.8863
12/10/2019,New York,140,41.9,58.3,18.7,3.5,1.4,73.4,6,23,1.2,Industrial,40.7128,-74.006
12/10/2019,Los Angeles,56,28.3,97.6,35.3,4.5,0.6,38.9,-0.6,73,3.4,Traffic,34.0522,-118.2437
12/10/2019,Chicago,147,15.1,42.3,21.1,2.3,1.4,47.2,29.4,21,8.3,Traffic,41.8781,-87.6298
12/10/2019,Houston,153,7,35.1,23.8,7.4,1.6,52.8,29.8,74,1.2,Industrial,29.7604,-95.3698
12/10/2019,Phoenix,197,16.4,69.9,16.4,2.9,0.7,95.7,12.6,53,2.5,Industrial,33.4484,-112.074
12/10/2019,Philadelphia,150,34.8,68.1,11.2,5.9,1.1,82.3,3.1,84,0.8,Traffic,39.9526,-75.1652
12/10/2019,San Antonio,191,14.4,15.1,37.4,8.3,1,68.5,10.1,33,4.3,Industrial,29.4241,-98.4936
12/10/2019,San Diego,196,7.1,62.8,45.8,1.7,1.5,48.4,-5.8,91,2.5,Traffic,32.7157,-117.1611
12/10/2019,Dallas,95,9.5,50,42.3,7.7,1,38.6,20.5,43,9.5,Traffic,32.7767,-96.797
12/10/2019,San Jose,119,14,36.5,33.1,2.9,1,83.5,34.5,35,0.7,Industrial,37.3382,-121.8863
12/11/2019,New York,90,34.8,79.4,15.5,2.7,0.7,50.6,33.2,44,5.6,Industrial,40.7128,-74.006
12/11/2019,Los Angeles,180,29.6,12.8,19.5,7.6,1.3,91.6,-2.8,31,8.4,Residential,34.0522,-118.2437
12/11/2019,Chicago,90,16.4,82.9,21.7,8.5,1.4,85.9,16.9,90,7.7,Industrial,41.8781,-87.6298
12/11/2019,Houston,166,28.5,21.6,11.1,5.3,0.9,91.5,30,94,6.4,Residential,29.7604,-95.3698
12/11/2019,Phoenix,181,32.9,58.2,6.9,6.1,1.2,26.9,-4.7,42,9.8,Traffic,33.4484,-112.074
12/11/2019,Philadelphia,180,16.8,64.3,33.9,1.4,1.7,59.8,4.1,20,3.3,Industrial,39.9526,-75.1652
12/11/2019,San Antonio,121,27.2,61.3,49.4,4,1.1,40,-6.1,92,9.6,Residential,29.4241,-98.4936
12/11/2019,San Diego,123,41.6,68.4,6,2.6,1.5,81.4,22.7,40,3.9,Industrial,32.7157,-117.1611
12/11/2019,Dallas,179,36,73.9,36.8,5.9,0.7,92.1,27.7,80,6.2,Residential,32.7767,-96.797
12/11/2019,San Jose,118,41.8,45,16.3,1.5,0.2,21.2,23.4,86,1.1,Industrial,37.3382,-121.8863
12/12/2019,New York,136,40.8,49.9,42.5,2.6,0.8,25.8,1.3,23,6.1,Traffic,40.7128,-74.006
12/12/2019,Los Angeles,198,18.3,66.2,39.7,2.2,1.7,32.7,-3.9,93,1.5,Industrial,34.0522,-118.2437
12/12/2019,Chicago,57,5.1,47.7,5.8,6.8,1.5,63.4,36.5,95,5.3,Industrial,41.8781,-87.6298
12/12/2019,Houston,194,33.2,98,24.3,4.9,0.1,50.2,7.8,28,8.3,Residential,29.7604,-95.3698
12/12/2019,Phoenix,169,40.1,60.4,14.1,4.9,0.1,74.2,10.2,67,1.3,Industrial,33.4484,-112.074
12/12/2019,Philadelphia,142,5.3,17.1,48.5,8.4,0.5,23,34.9,57,8.3,Traffic,39.9526,-75.1652
12/12/2019,San Antonio,85,25.6,48.1,8.2,1.1,0.6,48.3,30.6,71,5.5,Industrial,29.4241,-98.4936
12/12/2019,San Diego,125,49.2,77.1,20.8,6,0.2,76.4,3.6,44,7.8,Traffic,32.7157,-117.1611
12/12/2019,Dallas,65,35.4,88,39.6,9.6,1,41.8,2.7,79,2.8,Traffic,32.7767,-96.797
12/12/2019,San Jose,128,43.8,55,16.1,4.7,0.6,20.8,25.4,91,7.6,Industrial,37.3382,-121.8863
12/13/2019,New York,101,41.7,82.5,29.8,7,0.5,82.5,11.1,37,6.5,Industrial,40.7128,-74.006
12/13/2019,Los Angeles,184,47.8,83.6,18.1,4.6,1.9,32.2,1.2,54,7.2,Traffic,34.0522,-118.2437
12/13/2019,Chicago,195,27.8,14,9,1.9,0.3,88.1,35.8,97,2.6,Residential,41.8781,-87.6298
12/13/2019,Houston,105,32.7,38.7,34.2,6.3,1.5,26.4,19.4,21,3.7,Industrial,29.7604,-95.3698
12/13/2019,Phoenix,89,9.4,36.6,31.1,5.3,0.6,80,23.3,27,9.6,Traffic,33.4484,-112.074
12/13/2019,Philadelphia,130,22.5,10.2,22.1,2.6,1.5,48.6,-7.1,86,0.6,Residential,39.9526,-75.1652
12/13/2019,San Antonio,59,28.9,65.5,44,1.4,1.5,38.1,35.2,72,4.3,Residential,29.4241,-98.4936
12/13/2019,San Diego,164,5.9,76.7,16,5.4,1,58.4,9,23,2.7,Industrial,32.7157,-117.1611
12/13/2019,Dallas,130,27.6,98.4,14.1,2.4,0.5,62,26.7,83,7.4,Industrial,32.7767,-96.797
12/13/2019,San Jose,185,23.1,84.6,39.3,7.7,1.5,72.7,27,78,4.9,Industrial,37.3382,-121.8863
12/14/2019,New York,132,23,47,43.2,8.4,0.3,76.8,2.2,73,4.2,Traffic,40.7128,-74.006
12/14/2019,Los Angeles,180,7,28.5,39.2,2.1,2,54.3,18.7,56,8.1,Traffic,34.0522,-118.2437
12/14/2019,Chicago,119,37.7,10.6,30,9.7,0.7,92.3,30.7,69,7.9,Traffic,41.8781,-87.6298
12/14/2019,Houston,152,37.6,37.2,18.2,1.7,0.4,30.4,-6.6,74,2.1,Industrial,29.7604,-95.3698
12/14/2019,Phoenix,197,21.4,28.1,36.3,1,1.2,44.6,34.6,92,5.1,Industrial,33.4484,-112.074
12/14/2019,Philadelphia,155,15.6,52.8,10,7.9,0.4,63.7,28,43,4.5,Industrial,39.9526,-75.1652
12/14/2019,San Antonio,79,41.8,58.8,41.9,3.5,1.8,83.8,6.3,76,7.4,Residential,29.4241,-98.4936
12/14/2019,San Diego,164,28.7,16,6.4,2.3,1.6,76.2,29.9,89,7.6,Industrial,32.7157,-117.1611
12/14/2019,Dallas,123,43.8,32.6,10.5,6,1,20.3,36.9,60,0.9,Industrial,32.7767,-96.797
12/14/2019,San Jose,158,34.3,11.8,43.8,4.9,1.3,94.2,11.3,64,8.1,Traffic,37.3382,-121.8863
12/15/2019,New York,165,25.3,76.8,18.8,4.7,1.6,23.3,24.8,22,8.1,Traffic,40.7128,-74.006
12/15/2019,Los Angeles,172,37.3,91.1,11.5,8.5,0.8,88,37.8,90,3.1,Traffic,34.0522,-118.2437
12/15/2019,Chicago,55,38.6,63.3,24.8,9.1,0.2,28.2,4.1,92,3.8,Industrial,41.8781,-87.6298
12/15/2019,Houston,156,45.8,59.3,32.6,7.3,1.9,24.4,6.8,91,8.9,Traffic,29.7604,-95.3698
12/15/2019,Phoenix,160,23.8,48.6,43.3,6.5,1.6,92.6,38.4,51,0.7,Industrial,33.4484,-112.074
12/15/2019,Philadelphia,83,15.6,95.5,29.6,8.5,1.8,47.4,18.4,87,6.2,Residential,39.9526,-75.1652
12/15/2019,San Antonio,108,28.3,51.8,13.7,5.4,1.5,67.4,39.6,55,4.5,Residential,29.4241,-98.4936
12/15/2019,San Diego,54,28.8,78.3,44.6,5.7,0.3,79.8,0.6,20,0.7,Traffic,32.7157,-117.1611
12/15/2019,Dallas,172,11.9,94.1,43.8,4.4,1.5,25.6,-9.1,68,1.8,Traffic,32.7767,-96.797
12/15/2019,San Jose,149,21.3,43,11.6,2.2,1.7,59.3,0.3,96,4.9,Residential,37.3382,-121.8863
12/16/2019,New York,191,35.7,78.2,20.1,4.4,0.7,66.5,27.5,94,7.4,Industrial,40.7128,-74.006
12/16/2019,Los Angeles,195,32.3,60.5,47.2,9.9,0.2,61.7,3,89,2.1,Traffic,34.0522,-118.2437
12/16/2019,Chicago,144,45,62.9,5.3,9.6,0.7,31.8,37.2,63,0.8,Traffic,41.8781,-87.6298
12/16/2019,Houston,163,48.8,22.4,32.4,5.6,0.4,62.4,-7.3,68,6.7,Industrial,29.7604,-95.3698
12/16/2019,Phoenix,74,14.3,44.5,14.9,3.6,0.1,30.6,5.6,81,6.1,Residential,33.4484,-112.074
12/16/2019,Philadelphia,143,43,46.2,40,5.1,1.8,64,-3,92,4.9,Industrial,39.9526,-75.1652
12/16/2019,San Antonio,84,46.3,49.6,14.9,1.5,0.8,95.8,23.5,25,5.5,Traffic,29.4241,-98.4936
12/16/2019,San Diego,193,27.8,78.9,19.5,4.5,1.1,63.3,9.4,28,8.1,Industrial,32.7157,-117.1611
12/16/2019,Dallas,138,20.4,41.2,14.7,4.4,1.2,54.7,35.9,57,6,Residential,32.7767,-96.797
12/16/2019,San Jose,151,49.1,25.7,37.4,2.1,1.8,23.4,29.8,82,8.9,Industrial,37.3382,-121.8863
12/17/2019,New York,138,19.6,53.1,22.3,2.8,1.2,77.9,-9.3,21,8.7,Residential,40.7128,-74.006
12/17/2019,Los Angeles,164,26.8,61.8,33.9,6.3,0.5,55.2,35.3,24,9.2,Traffic,34.0522,-118.2437
12/17/2019,Chicago,66,8.4,38,35.8,8.7,0.2,41,37.2,88,4.9,Residential,41.8781,-87.6298
12/17/2019,Houston,73,23,21.5,29.1,8.7,0.6,41.4,-2,91,3.3,Traffic,29.7604,-95.3698
12/17/2019,Phoenix,176,45.5,46,26,8.8,1.6,48.7,39.9,96,5.4,Traffic,33.4484,-112.074
12/17/2019,Philadelphia,125,13.8,87.4,16.2,4.1,1.8,92.7,8.9,39,5.9,Traffic,39.9526,-75.1652
12/17/2019,San Antonio,147,32.4,22.2,38.3,1.8,0.4,29.5,27.6,45,7.3,Residential,29.4241,-98.4936
12/17/2019,San Diego,147,30.3,86.7,33.9,7.4,1.6,23.1,34.9,72,8.8,Traffic,32.7157,-117.1611
12/17/2019,Dallas,151,35.5,67.6,13.9,4.6,0.3,30.7,31.9,50,7.7,Traffic,32.7767,-96.797
12/17/2019,San Jose,171,12.3,68.8,18.2,1.6,0.7,80.6,18.6,91,9,Industrial,37.3382,-121.8863
12/18/2019,New York,89,34.6,22.7,5.2,6.9,0.4,78,-6.5,89,1.9,Residential,40.7128,-74.006
12/18/2019,Los Angeles,119,18.5,59.7,27.7,7.8,0.1,57.7,39.3,91,6.4,Residential,34.0522,-118.2437
12/18/2019,Chicago,181,31.5,60.1,49.1,3.8,0.8,54.5,11.4,52,9,Residential,41.8781,-87.6298
12/18/2019,Houston,94,45.4,95.1,40.1,1.1,1,65.2,39.2,86,3.8,Residential,29.7604,-95.3698
12/18/2019,Phoenix,71,44.7,76.6,8.6,9.9,1.9,95.5,36.4,32,2,Traffic,33.4484,-112.074
12/18/2019,Philadelphia,159,14.9,89,29.4,3,0.4,75.1,27.9,20,1.2,Industrial,39.9526,-75.1652
12/18/2019,San Antonio,51,39.1,72.2,41.4,1.6,0.5,74.2,34.5,54,7.2,Industrial,29.4241,-98.4936
12/18/2019,San Diego,102,27.1,46.5,7.8,9.3,1,80.9,39.9,70,4.4,Industrial,32.7157,-117.1611
12/18/2019,Dallas,62,40,54.5,6.7,5.7,1.8,36.5,14.3,45,9.8,Industrial,32.7767,-96.797
12/18/2019,San Jose,144,44.6,37.5,22.4,5.6,1.2,97.2,7,55,2.3,Industrial,37.3382,-121.8863
12/19/2019,New York,111,22.3,69.4,28.3,6.8,0.8,38.6,5.8,36,6.6,Residential,40.7128,-74.006
12/19/2019,Los Angeles,90,7.4,71,15.2,5.2,1.9,98.8,2.5,49,3.7,Industrial,34.0522,-118.2437
12/19/2019,Chicago,183,18,75.8,42.9,7.7,0.1,39,13.4,84,4.9,Industrial,41.8781,-87.6298
12/19/2019,Houston,60,23.4,96.4,49.7,5.6,1.7,24.7,17.8,65,4.3,Industrial,29.7604,-95.3698
12/19/2019,Phoenix,106,42.6,95.3,42.6,8.5,0.7,55.5,6.4,69,8.7,Residential,33.4484,-112.074
12/19/2019,Philadelphia,54,9.3,62.8,9.5,3.8,1.5,40.3,29,88,3.2,Industrial,39.9526,-75.1652
12/19/2019,San Antonio,113,15.1,47.3,10.9,4,0.7,46.1,-0.9,75,3.6,Residential,29.4241,-98.4936
12/19/2019,San Diego,164,16,58,12.6,4.2,1.4,38.5,-6.8,21,5.6,Residential,32.7157,-117.1611
12/19/2019,Dallas,144,41.9,93.8,29.7,6.9,0.5,77.8,30.8,58,6.5,Industrial,32.7767,-96.797
12/19/2019,San Jose,110,26.2,41.3,16.3,6.7,1,89.4,15.5,61,1.7,Industrial,37.3382,-121.8863
12/20/2019,New York,175,22.3,62.5,39.7,5,1.5,85.1,-6.6,81,4.4,Traffic,40.7128,-74.006
12/20/2019,Los Angeles,157,8.9,32.9,7.7,1.4,1.1,65.4,0,22,7.4,Residential,34.0522,-118.2437
12/20/2019,Chicago,139,48.6,64.7,43.9,3.3,2,80.8,23.6,31,7.9,Industrial,41.8781,-87.6298
12/20/2019,Houston,88,18.4,80.5,7.6,7.3,1.2,63.2,19.6,90,5.7,Traffic,29.7604,-95.3698
12/20/2019,Phoenix,164,38.6,28.2,40,8.5,0.7,36.9,-4.3,92,3.9,Traffic,33.4484,-112.074
12/20/2019,Philadelphia,105,26.2,72.3,33.1,8.6,1,87.6,34.6,89,4.6,Traffic,39.9526,-75.1652
12/20/2019,San Antonio,82,23.2,32.4,38.5,1.5,0.1,28.7,17.7,78,4.9,Industrial,29.4241,-98.4936
12/20/2019,San Diego,187,23.4,28.6,38.7,5.6,1.3,72.1,11.7,29,6.8,Industrial,32.7157,-117.1611
12/20/2019,Dallas,134,25.3,44.8,45.4,6.9,1.5,68.6,23.3,81,8.7,Industrial,32.7767,-96.797
12/20/2019,San Jose,108,38.9,72.9,36.9,2.2,0.6,21.4,15.2,77,6.7,Residential,37.3382,-121.8863
12/21/2019,New York,61,47.9,11.2,9.5,4.2,1.1,61.6,-6.2,25,7.9,Residential,40.7128,-74.006
12/21/2019,Los Angeles,139,13.6,37,41,5.4,0.4,65.9,13.2,87,2.5,Residential,34.0522,-118.2437
12/21/2019,Chicago,159,27.2,42.3,11.5,2.1,1.1,73.4,7.4,59,4.8,Traffic,41.8781,-87.6298
12/21/2019,Houston,127,48.3,33.7,31.5,6.5,1.8,47.6,16.4,47,2.4,Residential,29.7604,-95.3698
12/21/2019,Phoenix,127,43.9,36.1,49.3,5.7,1.2,67.6,18.6,30,4.5,Industrial,33.4484,-112.074
12/21/2019,Philadelphia,186,19.2,53.7,49.8,5.8,1.4,36.6,1.5,33,1.1,Residential,39.9526,-75.1652
12/21/2019,San Antonio,140,45.3,58.1,41,4.9,0.4,57.6,12.5,47,3.7,Industrial,29.4241,-98.4936
12/21/2019,San Diego,152,17.9,21.1,31.9,3.8,0.1,45.8,18.9,29,6.3,Residential,32.7157,-117.1611
12/21/2019,Dallas,129,33.6,82.7,6.5,9.8,0.5,53.2,8,55,0.6,Industrial,32.7767,-96.797
12/21/2019,San Jose,99,5.4,63,28.4,6,1.8,36.1,-5.4,90,3.4,Residential,37.3382,-121.8863
12/22/2019,New York,65,9.3,48.5,18.1,7.6,1.9,95.6,8.7,31,6.4,Traffic,40.7128,-74.006
12/22/2019,Los Angeles,157,46.6,93.3,34.6,2.6,1.6,56.7,-7,95,2.8,Residential,34.0522,-118.2437
12/22/2019,Chicago,111,15.8,96.1,29.6,9.9,0.8,49.6,39,37,0.5,Traffic,41.8781,-87.6298
12/22/2019,Houston,169,42.5,58.2,46.8,6.9,1.9,45.4,29.1,25,1.1,Industrial,29.7604,-95.3698
12/22/2019,Phoenix,60,31.8,61.1,36.3,8.1,0.3,79.1,-7.4,92,1.3,Industrial,33.4484,-112.074
12/22/2019,Philadelphia,188,47.9,55.7,23.1,4,1.9,75.6,4.7,55,1.4,Industrial,39.9526,-75.1652
12/22/2019,San Antonio,78,18.4,78.7,22,2.4,1.2,74.5,34,20,0.6,Traffic,29.4241,-98.4936
12/22/2019,San Diego,162,20,94.5,19.9,3.9,0.4,79.2,4.8,97,9.7,Traffic,32.7157,-117.1611
12/22/2019,Dallas,154,46.7,56.5,49.4,1.3,0.5,38.3,2.6,53,2.6,Residential,32.7767,-96.797
12/22/2019,San Jose,54,16,52.6,22.2,1.9,1.3,44.2,-7.4,86,4.7,Residential,37.3382,-121.8863
12/23/2019,New York,179,11.3,21.1,15.8,9.3,0.7,32.3,-8.8,36,5.5,Residential,40.7128,-74.006
12/23/2019,Los Angeles,114,14.9,53.2,7,1.3,1.5,52.6,22.9,39,7.6,Industrial,34.0522,-118.2437
12/23/2019,Chicago,116,49.3,92.4,38.3,2.2,0.7,45.1,1.3,44,8,Residential,41.8781,-87.6298
12/23/2019,Houston,117,5.9,84.5,8.6,4.1,1.2,41.2,38.6,52,8.8,Industrial,29.7604,-95.3698
